assembly_accession	assembly_name	taxon_id	organism_name	source_database	annotation_provider	access_url	file_format	release_date	pipeline_name	pipeline_method	pipeline_version	last_modified_date	md5_checksum	retrieval_date
GCA_964271795.1	ilEreMeol1.hap1.1	111904	Erebia meolans	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/271/795/1/ensembl/2025_07/geneset/genes.gff3.gz	gff	2025-07-01	Ensembl Genebuild			2026-04-05	8eaaf2a6c0eb6d96de51fe2838b50e2a	2026-09-04
GCA_964271835.1	ilEreEmbl2.hap1.1	2057223	Erebia embla	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/271/835/1/ensembl/2025_07/geneset/genes.gff3.gz	gff	2025-07-01	Ensembl Genebuild			2026-04-05	cd16147e31f4c5dc855ff47c1a1501db	2026-09-04
GCA_964271845.3	daXanOrie1.2	1534734	Xanthium orientale	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/271/845/3/ensembl/2025_07/geneset/genes.gff3.gz	gff	2025-07-01	Ensembl Genebuild			2026-04-19	f3eabfeb8468d39a16960f2a521fd9b3	2026-09-04
GCA_964271875.1	ilZygVici1.hap1.1	287404	Zygaena viciae	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/271/875/1/ensembl/2025_07/geneset/genes.gff3.gz	gff	2025-07-01	Ensembl Genebuild			2026-04-19	dab6af029f895a258b487161c83db6b9	2026-09-04
GCA_964273435.1	jaAcrAuse1.1	117779	Acropora austera	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/273/435/1/ensembl/2025_04/geneset/genes.gff3.gz	gff	2025-04-01	Ensembl Genebuild			2026-04-01	3b7ddb201c9623d930cf55cf6ad8f1d3	2026-09-04
GCA_964273445.1	bStrDea1.hap1.1	177147	Streptopelia decaocto	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/273/445/1/ensembl/2025_12/geneset/genes.gff3.gz	gff	2025-12-01	Ensembl Genebuild			2026-04-29	a070991b117079c71b848cdfef41cb7b	2026-09-04
GCA_964273465.1	xgTriPull8.1	335759	Tricolia pullus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/273/465/1/ensembl/2025_09/geneset/genes.gff3.gz	gff	2025-09-01	Ensembl Genebuild			2026-04-15	00ab32869e9dab08375899419401c1ad	2026-09-04
GCA_964273495.1	ilCloFrei2.hap1.1	596533	Boloria freija	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/273/495/1/ensembl/2025_07/geneset/genes.gff3.gz	gff	2025-07-01	Ensembl Genebuild			2026-04-03	48f14544d4d297ccd21af91af35d0682	2026-09-04
GCA_964273575.1	iyDolMeso1.1	2881873	Dolichomitus mesocentrus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/273/575/1/ensembl/2025_04/geneset/genes.gff3.gz	gff	2025-04-01	Ensembl Genebuild			2026-04-05	55cdb979e850c098ba92c357b01580d7	2026-09-04
GCA_964273715.1	ilCloFrig2.hap1.1	596534	Boloria frigga	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/273/715/1/ensembl/2025_07/geneset/genes.gff3.gz	gff	2025-07-01	Ensembl Genebuild			2026-04-03	948b6075cf9f666abb874d25a2850043	2026-09-04
GCA_964273825.1	ilMelRuss1.hap1.1	111925	Melanargia russiae	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/273/825/1/ensembl/2025_07/geneset/genes.gff3.gz	gff	2025-07-01	Ensembl Genebuild			2026-04-11	98bc72743d39fb0e03b669357a5511a3	2026-09-04
GCA_964273835.1	ilShaScro1.hap1.1	987468	Shargacucullia scrophulariae	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/273/835/1/ensembl/2025_09/geneset/genes.gff3.gz	gff	2025-09-01	Ensembl Genebuild			2026-04-14	021724437a45ff8471082f1def673bb3	2026-09-04
GCA_964273875.1	ilLycAlci1.hap1.1	282377	Lycaena alciphron	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/273/875/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-11	92dccb7d0f5b2cf6b55edb833e4293e6	2026-09-04
GCA_964273945.3	xbDonTrun7.2	40130	Donax trunculus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/273/945/3/ensembl/2025_09/geneset/genes.gff3.gz	gff	2025-09-01	Ensembl Genebuild			2026-04-05	1ba2259223e74a0b3586b71c3ef872ff	2026-09-04
GCA_964274175.1	odSubSpea1.1	283539	Suberites sp. ucmpwc859	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/274/175/1/ensembl/2025_04/geneset/genes.gff3.gz	gff	2025-04-01	Ensembl Genebuild			2026-04-14	8f69c16ccbd6b865e38bae6835fd8dd2	2026-09-04
GCA_964274205.1	ilSatPrun1.hap1.1	876075	Satyrium pruni	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/274/205/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-14	77cfce2c154fec7b933408ccae6e9faa	2026-09-04
GCA_964274215.1	xbThrPhas3.hap1.1	1411927	Thracia phaseolina	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/274/215/1/ensembl/2025_09/geneset/genes.gff3.gz	gff	2025-09-01	Ensembl Genebuild			2026-04-15	277b73e6aadb8d2c90bb8784fd953a1b	2026-09-04
GCA_964274225.1	ilEupCynt1.hap1.1	104506	Euphydryas cynthia	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/274/225/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-05	961e7c7461ef8adf8957e28bf37336a4	2026-09-04
GCA_964274315.1	lpLuzPall1.1	630110	Luzula pallescens	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/274/315/1/ensembl/2025_07/geneset/genes.gff3.gz	gff	2025-07-01	Ensembl Genebuild			2026-04-11	c43fd209ad1cebb7d3c9b39274fa9664	2026-09-04
GCA_964274905.3	laCymNodo2.3	55448	Cymodocea nodosa	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/274/905/3/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-04	c05ba3ba9f628b902af0b01362f521c6	2026-09-04
GCA_964274925.1	ilMelPhoe1.hap1.1	113342	Melitaea phoebe	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/274/925/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-11	17c4c623140ea4cd4ec0b231b20f77f3	2026-09-04
GCA_964274975.1	odGeoParv2.1	1390724	Geodia parva	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/274/975/1/ensembl/2025_04/geneset/genes.gff3.gz	gff	2025-04-01	Ensembl Genebuild			2026-04-05	ce3f7bb313c86a125098fd7df9911208	2026-09-04
GCA_964275175.1	ilCoeArcn1.hap1.1	111894	Coenonympha arcania	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/275/175/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-04	4084f36fdd1a4da5ea7b35505332dbe6	2026-09-04
GCA_964275215.1	ilColThis1.hap1.1	596544	Colias thisoa	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/275/215/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-04	de2e41a783c3e7d2468cbc9312647cb1	2026-09-04
GCA_964275235.1	ilBolPale1.hap1.1	405024	Boloria pales	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/275/235/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-03	956e9b845d19985b3e740bba03ed4499	2026-09-04
GCA_964275275.1	ilPyrCent2.hap1.1	1666702	Pyrgus centaureae	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/275/275/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-14	0023f60a8ad5d4efced9991abe64d5be	2026-09-04
GCA_964275295.1	ilZygEphi1.hap1.1	287371	Zygaena ephialtes	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/275/295/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-19	d640f011b4bcf07f9c262c5b8913d143	2026-09-04
GCA_964276425.1	ilAetPunc1.hap1.1	722655	Aethalura punctulata	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/276/425/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-01	c150edf348d5e5f60b8c163eaf5f3e33	2026-09-04
GCA_964276605.1	ilIdaTrig2.1	1441566	Idaea trigeminata	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/276/605/1/ensembl/2025_05/geneset/genes.gff3.gz	gff	2025-05-01	Ensembl Genebuild			2026-04-11	6286ebec058272d496d0516a79d74be0	2026-09-04
GCA_964276655.1	ilParSimi1.1	934885	Parectropis similaria	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/276/655/1/ensembl/2025_05/geneset/genes.gff3.gz	gff	2025-05-01	Ensembl Genebuild			2026-04-13	97b888935c89c48f6544491eeaacfee8	2026-09-04
GCA_964276665.1	daMatDisc1.hap1.1	883867	Matricaria discoidea	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/276/665/1/ensembl/2025_07/geneset/genes.gff3.gz	gff	2025-07-01	Ensembl Genebuild			2026-04-11	83d23f6984058189cc69addf3d44dc93	2026-09-04
GCA_964276705.1	odPhaVent3.1	942649	Phakellia ventilabrum	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/276/705/1/ensembl/2025_03/geneset/genes.gff3.gz	gff	2025-03-01	Ensembl Genebuild			2026-04-13	cc48d02ac0b8f1afb0858791e705393b	2026-09-04
GCA_964276725.1	wrPlaCost1.1	60953	Placobdella costata	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/276/725/1/ensembl/2025_03/geneset/genes.gff3.gz	gff	2025-03-01	Ensembl Genebuild			2026-04-14	814b93078bfdade0e5ffa998405170aa	2026-09-04
GCA_964276835.1	ilPyrCarl1.hap1.1	2505785	Pyrgus carlinae	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/276/835/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-14	4cc415fa30f3d940ff77e01e255fd791	2026-09-04
GCA_964277145.1	ilEupDesf1.hap1.1	104507	Euphydryas desfontainii	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/277/145/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-05	90c26be46b7b11a0da7e2032455d2c18	2026-09-04
GCA_964277175.1	ilEupSemg1.hap1.1	986981	Eupithecia semigraphata	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/277/175/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-05	eb7d439abc696cc2d52a2e9e6706783d	2026-09-04
GCA_964277275.1	ilEreOeme1.hap2.1	242259	Erebia oeme	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/277/275/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-05	6ddd8ae8f571a7b203efa97cf88ea0ac	2026-09-04
GCA_964277315.1	icTarCana1.1	124803	Tarphius canariensis	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/277/315/1/ensembl/2025_02/geneset/genes.gff3.gz	gff	2025-02-01	Ensembl Genebuild			2026-04-15	58396fc536083792512ac84399757b74	2026-09-04
GCA_964277325.1	ilEreOeme1.hap1.1	242259	Erebia oeme	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/277/325/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-05	ac750cd728ab0768b05635d560fac3eb	2026-09-04
GCA_964277375.1	ilEreGorg1.hap2.1	242260	Erebia gorge	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/277/375/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-05	c57bdf64ab97467e8723b11d778bf169	2026-09-04
GCA_964277455.1	ilEreGorg1.hap1.1	242260	Erebia gorge	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/277/455/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-05	6688816ecb699b3c630e62086b523393	2026-09-04
GCA_964277625.1	ilShaPren1.hap1.1	987467	Shargacucullia prenanthis	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/277/625/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-14	fc3a2bb1db62607409e416d3d2c2224b	2026-09-04
GCA_964288815.1	ilMelInte1.hap1.1	130817	Melitaea interrupta	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/288/815/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-11	d1362ba99911bc1a0979b1b813772c07	2026-09-04
GCA_964288835.1	ilSpiRosa1.hap1.1	1873866	Spialia rosae	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/288/835/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-14	12952304ea79cfab1988ef9b71bc7e74	2026-09-04
GCA_964290905.1	ilSatFeru1.hap1.1	111941	Satyrus ferula	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/290/905/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-14	05cef04c645ef76de77179c764686f36	2026-09-04
GCA_964290975.1	ilEpiCost1.hap2.1	1869850	Epiblema costipunctana	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/290/975/1/ensembl/2025_05/geneset/genes.gff3.gz	gff	2025-05-01	Ensembl Genebuild			2026-05-22	9a1248b10b715b01437b3682dc489b48	2026-09-04
GCA_964291015.1	ilEpiCost1.hap1.1	1869850	Epiblema costipunctana	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/291/015/1/ensembl/2025_05/geneset/genes.gff3.gz	gff	2025-05-01	Ensembl Genebuild			2026-04-05	953223f425498da32e47cb9c7d8d9cff	2026-09-04
GCA_964291035.1	ilScoChen1.1	326962	Scotopteryx chenopodiata	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/291/035/1/ensembl/2025_05/geneset/genes.gff3.gz	gff	2025-05-01	Ensembl Genebuild			2026-04-14	9de8238afbb7a2955d28f4dca69066e6	2026-09-04
GCA_964291345.1	qqChaLymb1.1	3034272	Chaetopelma lymberakisi	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/291/345/1/ensembl/2025_12/geneset/genes.gff3.gz	gff	2025-12-01	Ensembl Genebuild			2026-05-19	49e1a46ed232dd988a684b8481726997	2026-09-04
GCA_964291435.1	wsMarCava1.1	488418	Marifugia cavatica	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/291/435/1/ensembl/2025_03/geneset/genes.gff3.gz	gff	2025-03-01	Ensembl Genebuild			2026-04-11	fe7de34b4be8a870c9a52b4faffb0b2f	2026-09-04
GCA_964291705.1	jaAcrHyac4.1	55974	Acropora hyacinthus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/291/705/1/ensembl/2025_03/geneset/genes.gff3.gz	gff	2025-03-01	Ensembl Genebuild			2026-04-01	04ac035e0df3497bd7a02dd61764ce37	2026-09-04
GCA_964291765.2	icCarBano7.2	3023605	Carabus banonii	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/291/765/2/ensembl/2025_07/geneset/genes.gff3.gz	gff	2025-07-01	Ensembl Genebuild			2026-04-04	ca07303db776b9edd3f5101612269cb6	2026-09-04
GCA_964291785.1	ilEupHawo1.hap1.1	934850	Eupithecia haworthiata	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/291/785/1/ensembl/2025_05/geneset/genes.gff3.gz	gff	2025-05-01	Ensembl Genebuild			2026-04-05	089469270ef9cf110094be05af8388c9	2026-09-04
GCA_964291825.1	dmAquVulg1.hap2.1	3451	Aquilegia vulgaris	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/291/825/1/ensembl/2025_10/geneset/genes.gff3.gz	gff	2025-10-01	Ensembl Genebuild			2026-04-02	246e5e22c0c39603ba8847cb0dbd4363	2026-09-04
GCA_964291835.1	drMyrAlte1.1	434553	Myriophyllum alterniflorum	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/291/835/1/ensembl/2025_05/geneset/genes.gff3.gz	gff	2025-05-01	Ensembl Genebuild			2026-04-12	efaef9f0e798d1a656a707396634b08e	2026-09-04
GCA_964291885.1	dmAquVulg1.hap1.1	3451	Aquilegia vulgaris	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/291/885/1/ensembl/2025_01/geneset/genes.gff3.gz	gff	2025-01-01	Ensembl Genebuild			2026-04-02	16e09a68727f02cda68af7c022e9da1a	2026-09-04
GCA_964294305.1	xbRudPhil6.1	129788	Ruditapes philippinarum	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/294/305/1/ensembl/2025_03/geneset/genes.gff3.gz	gff	2025-03-01	Ensembl Genebuild			2026-04-14	4f959e849da485d91602f200de65990e	2026-09-04
GCA_964300385.1	daCheTaga1.hap2.1	65001	Cheirolophus tagananensis	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/300/385/1/ensembl/2025_07/geneset/genes.gff3.gz	gff	2025-07-01	Ensembl Genebuild			2026-04-04	e9761ada01d2dbeaf750866a3e04578c	2026-09-04
GCA_964300405.1	daCheTaga1.hap1.1	65001	Cheirolophus tagananensis	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/300/405/1/ensembl/2024_12/geneset/genes.gff3.gz	gff	2024-12-01	Ensembl Genebuild			2026-04-04	ca8a75ffbc8ade7c4714f1811ac33121	2026-09-04
GCA_964300415.1	idPolPedi2.hap1.1	1266492	Pollenia pediculata	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/300/415/1/ensembl/2025_04/geneset/genes.gff3.gz	gff	2025-04-01	Ensembl Genebuild			2026-04-14	0bd3cef8f4df75abb3bfa65f537dc59a	2026-09-04
GCA_964304575.1	ilCoeOedi1.1	554486	Coenonympha oedippus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/304/575/1/ensembl/2025_02/geneset/genes.gff3.gz	gff	2025-02-01	Ensembl Genebuild			2026-04-04	84da6a11a715766fee3f18abdad7ddc9	2026-09-04
GCA_964304585.1	mMarFoi2.1	9659	Martes foina	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/304/585/1/ensembl/2025_04/geneset/genes.gff3.gz	gff	2025-04-01	Ensembl Genebuild			2026-04-11	66ca554396173d68d34b5ae588bebba2	2026-09-04
GCA_964304595.1	mCriCri2.1	10034	Cricetus cricetus	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/304/595/1/ensembl/2024_12/geneset/genes.gff3.gz	gff	2024-12-01	Ensembl Genebuild			2026-04-04	636e577dfd33c4bf64ec96f7b92b6f0e	2026-09-04
GCA_964304675.1	ilEpiPost1.hap1.1	65032	Epiphyas postvittana	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/304/675/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-05	11f554895bd6a13002e0410b27abe620	2026-09-04
GCA_964304705.1	ilEreMeln1.hap1.1	1664830	Erebia melancholica	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/304/705/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-05	4108821deca4aaede78bc7a9ce2602c7	2026-09-04
GCA_964304785.1	ilMelDeio1.hap1.1	113335	Melitaea deione	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/304/785/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-11	190057a11a1be990c3a090b0115419c5	2026-09-04
GCA_964305695.1	ilMelPseu1.hap1.1	2904454	Melitaea pseudornata	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/305/695/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-11	980facf162edb43f4e6332157dc0e684	2026-09-04
GCA_964306245.1	ilMelNeva1.hap1.1	2494361	Melitaea nevadensis	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/306/245/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-11	f4e0a80f1cf83d742c5a38eac430fd66	2026-09-04
GCA_964306785.1	ilMelTriv1.hap1.1	113345	Melitaea trivia	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/306/785/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-11	03596a3adfd6ead721dd5a87a13728b8	2026-09-04
GCA_964330255.1	ilAclUmbr1.hap1.1	758718	Acleris umbrana	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/330/255/1/ensembl/2025_04/geneset/genes.gff3.gz	gff	2025-04-01	Ensembl Genebuild			2026-04-01	8f958e8d3b7091ccc5d5e306044f6037	2026-09-04
GCA_964330295.1	gfRusFagi1.1	1033783	Russula faginea	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/330/295/1/ensembl/2025_09/geneset/genes.gff3.gz	gff	2025-09-01	Ensembl Genebuild			2026-04-14	4ef44d7f3e7ab9acc593939b83c20aec	2026-09-04
GCA_964330335.1	xgLitLitt3.hap1.1	31216	Littorina littorea	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/330/335/1/ensembl/2025_09/geneset/genes.gff3.gz	gff	2025-09-01	Ensembl Genebuild			2026-04-11	733872de3822be3dd8e51861de1472dd	2026-09-04
GCA_964330345.1	gfRusFagi1.1_alternate_haplotype	1033783	Russula faginea	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/330/345/1/ensembl/2025_11/geneset/genes.gff3.gz	gff	2025-11-01	Ensembl Genebuild			2026-04-14	36312392c82dc506dddd8f3114f0c8fc	2026-09-04
GCA_964330365.1	ilParXiph1.hap1.1	111933	Pararge xiphia	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/330/365/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-13	41edffba8f29217c7e8a5a4c4e49e78d	2026-09-04
GCA_964332085.1	ilBolCauc1.hap1.1	995051	Boloria caucasica	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/332/085/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-03	db0690b8bacf3fc5e1a3d31a0a1f89d6	2026-09-04
GCA_964332105.1	ilEreRond1.hap1.1	468190	Erebia rondoui	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/332/105/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-05	00064c92e79679071912379d0b054ab6	2026-09-04
GCA_964332195.1	ilSynSphe1.hap1.1	233843	Synanthedon spheciformis	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/332/195/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-14	d9ff8ca3b864fae2ca2c9990051170a4	2026-09-04
GCA_964332325.1	jaAcrMuri1.1	159855	Acropora muricata	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/332/325/1/ensembl/2025_04/geneset/genes.gff3.gz	gff	2025-04-01	Ensembl Genebuild			2026-04-01	2d5a7c923edf29c7981a3bd1750e09cd	2026-09-04
GCA_964338655.1	ilMelLach1.hap1.1	111924	Melanargia lachesis	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/338/655/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-11	665cadfa08b325274b143a9fffe2eac0	2026-09-04
GCA_964338675.1	ilCloThor1.hap1.1	977896	Boloria thore	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/338/675/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-03	dc2d68753ffc63abdd19203e02c648ab	2026-09-04
GCA_964338945.1	ilAriMorr1.hap1.1	1107572	Aricia morronensis	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/338/945/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-02	b483378e051da8bd2984f489ebaccb91	2026-09-04
GCA_964338965.1	ilZygSarp1.hap1.1	287354	Zygaena sarpedon	Ensembl	ensembl	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/964/338/965/1/ensembl/2025_08/geneset/genes.gff3.gz	gff	2025-08-01	Ensembl Genebuild			2026-04-19	b8c97351ef2569c85a590e92746dc445	2026-09-04
